,시도명,시군구명,동리명,년,월,구분,count,mean,거래날짜,타입
22623,전라남도,장성군,장성읍 영천리,2021,02,월세,1,2120,2021-02-01,apt
22624,전라남도,장성군,장성읍 영천리,2021,02,전세,25,18380,2021-02-01,apt
22625,전라남도,장성군,장성읍 영천리,2021,04,전세,5,14993,2021-04-01,apt
22626,전라남도,장성군,장성읍 영천리,2021,05,월세,4,1748,2021-05-01,apt
22627,전라남도,장성군,장성읍 영천리,2021,05,전세,5,11147,2021-05-01,apt
22628,전라남도,장성군,장성읍 영천리,2021,06,월세,3,4556,2021-06-01,apt
22629,전라남도,장성군,장성읍 영천리,2021,07,월세,1,1001,2021-07-01,apt
22630,전라남도,장성군,장성읍 영천리,2021,07,전세,2,13900,2021-07-01,apt
22631,전라남도,장성군,장성읍 유탕리,2021,02,전세,1,7390,2021-02-01,apt
22632,전라남도,장성군,황룡면 장산리,2021,02,월세,1,300,2021-02-01,apt
22633,전라남도,장흥군,장흥읍 건산리,2021,01,월세,2,1269,2021-01-01,apt
22634,전라남도,장흥군,장흥읍 건산리,2021,01,전세,1,16695,2021-01-01,apt
22635,전라남도,장흥군,장흥읍 건산리,2021,02,월세,2,1250,2021-02-01,apt
22636,전라남도,장흥군,장흥읍 건산리,2021,02,전세,2,12000,2021-02-01,apt
22637,전라남도,장흥군,장흥읍 건산리,2021,04,월세,2,1787,2021-04-01,apt
22638,전라남도,장흥군,장흥읍 건산리,2021,04,전세,3,10748,2021-04-01,apt
22639,전라남도,장흥군,장흥읍 건산리,2021,05,월세,2,985,2021-05-01,apt
22640,전라남도,장흥군,장흥읍 건산리,2021,05,전세,2,8922,2021-05-01,apt
22641,전라남도,장흥군,장흥읍 건산리,2021,06,월세,1,1000,2021-06-01,apt
22642,전라남도,장흥군,장흥읍 건산리,2021,06,전세,1,11445,2021-06-01,apt
22643,전라남도,장흥군,장흥읍 건산리,2021,07,월세,1,2000,2021-07-01,apt
22644,전라남도,장흥군,장흥읍 건산리,2021,07,전세,1,11000,2021-07-01,apt
22645,전라남도,장흥군,장흥읍 원도리,2021,02,월세,1,7000,2021-02-01,apt
22646,전라남도,장흥군,장흥읍 원도리,2021,06,월세,2,7000,2021-06-01,apt
22647,전라남도,장흥군,장흥읍 원도리,2021,07,월세,1,7000,2021-07-01,apt
22648,전라남도,장흥군,장흥읍 원도리,2021,07,전세,1,11500,2021-07-01,apt
22649,전라남도,진도군,임회면 석교리,2021,02,월세,1,3000,2021-02-01,apt
22650,전라남도,진도군,임회면 석교리,2021,05,전세,1,7000,2021-05-01,apt
22651,전라남도,진도군,임회면 석교리,2021,06,전세,1,8000,2021-06-01,apt
22652,전라남도,진도군,임회면 석교리,2021,07,월세,1,5000,2021-07-01,apt
22653,전라남도,진도군,진도읍 교동리,2021,04,월세,1,100,2021-04-01,apt
22654,전라남도,진도군,진도읍 교동리,2021,04,전세,1,6500,2021-04-01,apt
22655,전라남도,진도군,진도읍 남동리,2021,04,전세,1,16180,2021-04-01,apt
22656,전라남도,함평군,대동면 향교리,2021,02,월세,1,41,2021-02-01,apt
22657,전라남도,함평군,대동면 향교리,2021,02,전세,1,483,2021-02-01,apt
22658,전라남도,함평군,대동면 향교리,2021,07,월세,1,1661,2021-07-01,apt
22659,전라남도,함평군,월야면 월야리,2021,07,월세,1,3000,2021-07-01,apt
22660,전라남도,함평군,함평읍 기각리,2021,05,전세,1,8480,2021-05-01,apt
22661,전라남도,함평군,함평읍 기각리,2021,06,전세,1,8820,2021-06-01,apt
22662,전라남도,함평군,함평읍 기각리,2021,07,전세,3,8706,2021-07-01,apt
22663,전라남도,함평군,함평읍 내교리,2021,02,전세,1,17500,2021-02-01,apt
22664,전라남도,함평군,함평읍 내교리,2021,04,전세,1,17500,2021-04-01,apt
22665,전라남도,함평군,함평읍 내교리,2021,06,전세,1,12000,2021-06-01,apt
22666,전라남도,함평군,함평읍 내교리,2021,07,월세,1,2000,2021-07-01,apt
22667,전라남도,함평군,함평읍 내교리,2021,07,전세,1,17500,2021-07-01,apt
22668,전라남도,함평군,해보면 용산리,2021,01,월세,1,500,2021-01-01,apt
22669,전라남도,해남군,송지면 산정리,2021,02,월세,1,300,2021-02-01,apt
22670,전라남도,해남군,해남읍 고도리,2021,02,전세,2,16125,2021-02-01,apt
22671,전라남도,해남군,해남읍 고도리,2021,04,전세,1,16500,2021-04-01,apt
22672,전라남도,해남군,해남읍 고도리,2021,07,전세,1,16000,2021-07-01,apt
22673,전라남도,해남군,해남읍 구교리,2021,01,전세,1,6500,2021-01-01,apt
22674,전라남도,해남군,해남읍 구교리,2021,02,월세,2,1250,2021-02-01,apt
22675,전라남도,해남군,해남읍 구교리,2021,02,전세,1,6500,2021-02-01,apt
22676,전라남도,해남군,해남읍 구교리,2021,04,월세,3,1500,2021-04-01,apt
22677,전라남도,해남군,해남읍 구교리,2021,04,전세,1,7000,2021-04-01,apt
22678,전라남도,해남군,해남읍 구교리,2021,05,전세,3,12166,2021-05-01,apt
22679,전라남도,해남군,해남읍 구교리,2021,06,월세,3,2000,2021-06-01,apt
22680,전라남도,해남군,해남읍 구교리,2021,07,월세,3,870,2021-07-01,apt
22681,전라남도,해남군,해남읍 구교리,2021,07,전세,3,8600,2021-07-01,apt
22682,전라남도,해남군,해남읍 남외리,2021,04,전세,1,13000,2021-04-01,apt
22683,전라남도,해남군,해남읍 수성리,2021,01,월세,3,2307,2021-01-01,apt
22684,전라남도,해남군,해남읍 수성리,2021,01,전세,1,6000,2021-01-01,apt
22685,전라남도,해남군,해남읍 수성리,2021,04,월세,2,1140,2021-04-01,apt
22686,전라남도,해남군,해남읍 해리,2021,01,월세,4,1413,2021-01-01,apt
22687,전라남도,해남군,해남읍 해리,2021,02,월세,4,2000,2021-02-01,apt
22688,전라남도,해남군,해남읍 해리,2021,02,전세,4,10500,2021-02-01,apt
22689,전라남도,해남군,해남읍 해리,2021,04,월세,1,1000,2021-04-01,apt
22690,전라남도,해남군,해남읍 해리,2021,04,전세,2,17325,2021-04-01,apt
22691,전라남도,해남군,해남읍 해리,2021,05,전세,121,17033,2021-05-01,apt
22692,전라남도,해남군,해남읍 해리,2021,06,전세,4,14303,2021-06-01,apt
22693,전라남도,해남군,해남읍 해리,2021,07,월세,2,500,2021-07-01,apt
22694,전라남도,해남군,해남읍 해리,2021,07,전세,4,17010,2021-07-01,apt
22695,전라남도,화순군,화순읍 계소리,2021,01,전세,1,4000,2021-01-01,apt
22696,전라남도,화순군,화순읍 계소리,2021,07,전세,1,5000,2021-07-01,apt
22697,전라남도,화순군,화순읍 광덕리,2021,01,월세,1,2187,2021-01-01,apt
22698,전라남도,화순군,화순읍 광덕리,2021,02,전세,1,5622,2021-02-01,apt
22699,전라남도,화순군,화순읍 광덕리,2021,04,월세,1,4851,2021-04-01,apt
22700,전라남도,화순군,화순읍 광덕리,2021,05,월세,1,1970,2021-05-01,apt
22701,전라남도,화순군,화순읍 광덕리,2021,05,전세,4,7591,2021-05-01,apt
22702,전라남도,화순군,화순읍 광덕리,2021,06,전세,2,5622,2021-06-01,apt
22703,전라남도,화순군,화순읍 광덕리,2021,07,전세,1,12000,2021-07-01,apt
22704,전라남도,화순군,화순읍 교리,2021,01,월세,1,2000,2021-01-01,apt
22705,전라남도,화순군,화순읍 교리,2021,01,전세,1,16450,2021-01-01,apt
22706,전라남도,화순군,화순읍 교리,2021,05,월세,1,5000,2021-05-01,apt
22707,전라남도,화순군,화순읍 교리,2021,05,전세,2,15500,2021-05-01,apt
22708,전라남도,화순군,화순읍 교리,2021,06,전세,13,18838,2021-06-01,apt
22709,전라남도,화순군,화순읍 교리,2021,07,월세,1,2000,2021-07-01,apt
22710,전라남도,화순군,화순읍 교리,2021,07,전세,20,22730,2021-07-01,apt
22711,전라남도,화순군,화순읍 대리,2021,01,월세,2,668,2021-01-01,apt
22712,전라남도,화순군,화순읍 대리,2021,01,전세,7,10160,2021-01-01,apt
22713,전라남도,화순군,화순읍 대리,2021,02,월세,1,300,2021-02-01,apt
22714,전라남도,화순군,화순읍 대리,2021,02,전세,8,8798,2021-02-01,apt
22715,전라남도,화순군,화순읍 대리,2021,04,월세,1,2000,2021-04-01,apt
22716,전라남도,화순군,화순읍 대리,2021,04,전세,8,10459,2021-04-01,apt
22717,전라남도,화순군,화순읍 대리,2021,05,월세,2,1650,2021-05-01,apt
22718,전라남도,화순군,화순읍 대리,2021,05,전세,9,11826,2021-05-01,apt
22719,전라남도,화순군,화순읍 대리,2021,06,전세,34,13044,2021-06-01,apt
22720,전라남도,화순군,화순읍 대리,2021,07,월세,3,533,2021-07-01,apt
